NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;SFIO;NA;PANTIN;Commune;MAITRON
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER DEPARTEMENTAL;02/06/1929;20/05/1935;FM;NA;NA;NA;NA;SFIO;NA;PANTIN;Canton;MAITRON
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER DEPARTEMENTAL;26/05/1935;01/01/1940;FM;NA;NA;NA;NA;SFIO;NA;PANTIN;Canton;MAITRON
LAINAT;FERNAND;M;01/11/1924;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;10/09/1968;10/03/1971;FM;PCF;NA;PANTIN;Commune;WIKIPEDIA
LAINAT;FERNAND;M;01/11/1924;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;PCF;NA;PANTIN;Commune;WIKIPEDIA
LAINAT;FERNAND;M;01/11/1924;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;PCF;NA;PANTIN;Commune;WIKIPEDIA
ISABET;JACQUES;M;10/07/1939;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1985;FM;NA;NA;NA;NA;PCF;NA;PANTIN OUEST;Canton;WIKIPEDIA
ISABET;JACQUES;M;10/07/1939;CONSEILLER DEPARTEMENTAL;15/03/1985;18/03/1989;FM;NA;NA;NA;NA;PCF;NA;PANTIN OUEST;Canton;WIKIPEDIA
ISABET;JACQUES;M;10/07/1939;CONSEILLER MUNICIPAL;01/10/1968;10/03/1971;FM;NA;NA;NA;NA;PCF;NA;PANTIN;Commune;ARCHIVES
ISABET;JACQUES;M;10/07/1939;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;PANTIN;Commune;ARCHIVES
ISABET;JACQUES;M;10/07/1939;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;PANTIN;Commune;ARCHIVES
ISABET;JACQUES;M;10/07/1939;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;PANTIN;Commune;ARCHIVES
ISABET;JACQUES;M;10/07/1939;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PCF;NA;PANTIN;Commune;ARCHIVES
THOMASSIN;SYLVINE;F;13/12/1959;CONSEILLER DEPARTEMENTAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;PS;NA;BONDI NORD OUEST;Canton;WIKIPEDIA
THOMASSIN;SYLVINE;F;13/12/1959;CONSEILLER DEPARTEMENTAL;09/03/2008;20/03/2015;FM;NA;NA;NA;NA;PS;NA;BONDY NORD OUEST;Canton;WIKIPEDIA
THOMASSIN;SYLVINE;F;13/12/1959;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;PS;NA;BONDY;Commune;WIKIPEDIA
THOMASSIN;SYLVINE;F;13/12/1959;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;13/10/2011;20/03/2014;FM;PS;NA;BONDY;Commune;WIKIPEDIA
THOMASSIN;SYLVINE;F;13/12/1959;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;PS;NA;BONDY;Commune;WIKIPEDIA
HERVE;STEPHEN;M;NA;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;LR;NA;BONDY;Commune;WIKIPEDIA
HERVE;STEPHEN;M;NA;CONSEILLER DEPARTEMENTAL;22/03/2015;20/06/2021;FM;NA;NA;NA;NA;LR;NA;BONDY;Canton;WIKIPEDIA
HERVE;STEPHEN;M;NA;CONSEILLER REGIONAL;20/06/2021;NA;NA;NA;NA;NA;NA;LR;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
TOUTAIN;ANDRE;M;01/03/1905;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;NA;NA;NA;NA;SOC;NA;SEVRAN;Commune;WIKIPEDIA
TOUTAIN;ANDRE;M;01/03/1905;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;SOC;NA;SEVRAN;Commune;WIKIPEDIA
TOUTAIN;ANDRE;M;01/03/1905;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;SOC;NA;SEVRAN;Commune;WIKIPEDIA
TOUTAIN;ANDRE;M;01/03/1905;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;SOC;NA;SEVRAN;Commune;WIKIPEDIA
TOUTAIN;ANDRE;M;01/03/1905;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;NA;NA;NA;NA;SOC;NA;SEVRAN;Canton;WIKIPEDIA
TOUTAIN;ANDRE;M;01/03/1905;CONSEILLER DEPARTEMENTAL;23/09/1973;18/03/1979;FM;NA;NA;NA;NA;SOC;NA;SEVRAN;Canton;WIKIPEDIA
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;ADJOINT;14/03/1971;10/03/1977;FM;PCF;NA;DRANCY;Commune;PRESSE
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;SEVRAN;Commune;PRESSE
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;SEVRAN;Commune;PRESSE
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;SEVRAN;Commune;PRESSE
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER DEPARTEMENTAL;18/03/1979;10/03/1985;FM;NA;NA;NA;NA;PCF;NA;SEVRAN;Canton;WIKIPEDIA
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;PCF;NA;SEVRAN;Canton;WIKIPEDIA
VERGNAUD;BERNARD;M;01/01/1932;CONSEILLER DEPARTEMENTAL;22/03/1992;15/03/1998;FM;NA;NA;NA;NA;PCF;NA;SEVRAN;Canton;WIKIPEDIA
GATIGNON;STEPHANE;M;25/08/1969;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;11/03/2001;05/03/2008;FM;PCF;NA;SEVRAN;Commune;WIKIPEDIA
GATIGNON;STEPHANE;M;25/08/1969;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;EELV;NA;SEVRAN;Commune;WIKIPEDIA
GATIGNON;STEPHANE;M;25/08/1969;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/05/2018;DM;EELV;NA;SEVRAN;Commune;WIKIPEDIA
GATIGNON;STEPHANE;M;25/08/1969;CONSEILLER DEPARTEMENTAL;21/03/2004;20/03/2011;FM;NA;NA;NA;NA;NA;NA;SEVRAN;Canton;WIKIPEDIA
GATIGNON;STEPHANE;M;25/08/1969;CONSEILLER REGIONAL;14/03/2010;01/12/2015;FM;NA;NA;NA;NA;NA;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
BLANCHET;STEPHANE;M;06/02/1970;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;15/05/2018;15/03/2020;FM;DVG;NA;SEVRAN;Commune;WIKIPEDIA
BLANCHET;STEPHANE;M;06/02/1970;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;DVG;NA;SEVRAN;Commune;WIKIPEDIA
BLANCHET;STEPHANE;M;06/02/1970;CONSEILLER DEPARTEMENTAL;20/06/2021;NA;NA;NA;NA;NA;NA;DVG;NA;SEVRAN;Canton;WIKIPEDIA
HOUDREMONT;JEAN;M;04/10/1924;DEPUTE;02/01/1956;20/11/1958;FM;NA;NA;NA;NA;PCF;NA;SEINE;Circonscription législative;WIKIPEDIA
HOUDREMONT;JEAN;M;04/10/1924;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
HOUDREMONT;JEAN;M;04/10/1924;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
HOUDREMONT;JEAN;M;04/10/1924;CONSEILLER MUNICIPAL;14/03/1971;25/01/1973;DC;M;14/03/1971;25/01/1973;DC;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
POUX;GILLES;M;07/06/1957;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
POUX;GILLES;M;07/06/1957;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
POUX;GILLES;M;07/06/1957;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;11/03/2001;05/03/2008;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
POUX;GILLES;M;07/06/1957;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
POUX;GILLES;M;07/06/1957;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
POUX;GILLES;M;07/06/1957;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;PCF;NA;LA COURNEUVE;Commune;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;PCF;NA;ROMAINVILLE;Commune;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;15/03/1980;01/03/1983;NA;PCF;NA;ROMAINVILLE;Commune;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;ROMAINVILLE;Commune;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;ROMAINVILLE;Commune;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;19/05/1998;DM;PCF;NA;ROMAINVILLE;Commune;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;PCF;NA;ROMAINVILLE;Canton;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;PCF;NA;ROMAINVILLE;Canton;WIKIPEDIA
CLEMENT;ROBERT;M;18/01/1939;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;P;15/03/1998;20/03/2004;FM;PCF;NA;ROMAINVILLE;Canton;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;20/05/1998;10/03/2001;FM;PCF;NA;ROMAINVILLE;Commune;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;11/03/2001;05/03/2008;FM;SOC;NA;ROMAINVILLE;Commune;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;SOC;NA;ROMAINVILLE;Commune;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;SOC;NA;ROMAINVILLE;Commune;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER DEPARTEMENTAL;22/03/2015;20/06/2021;FM;VP;22/03/2015;20/06/2021;FM;SOC;NA;BAGNOLET;Canton;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER DEPARTEMENTAL;21/03/2004;20/03/2011;FM;VP;20/03/2008;20/03/2011;FM;SOC;NA;ROMAINVILLE;Canton;WIKIPEDIA
VALLS;CORINNE;F;02/02/1957;CONSEILLER DEPARTEMENTAL;22/03/2011;01/04/2015;FM;VP;22/03/2011;01/04/2015;FM;SOC;NA;ROMAINVILLE;Canton;WIKIPEDIA
MARCHELART;GERARD;M;01/01/1928;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;NA;NA;NA;NA;SOC;NA;ROMAINVILLE;Commune;MAITRON
MARCHELART;GERARD;M;01/01/1928;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;SOC;NA;ROMAINVILLE;Commune;MAITRON
MARCHELART;GERARD;M;01/01/1928;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;12/01/1967;10/03/1971;NA;SOC;NA;ROMAINVILLE;Commune;MAITRON
MARCHELART;GERARD;M;01/01/1928;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;SOC;NA;ROMAINVILLE;Commune;MAITRON
MARCHELART;GERARD;M;01/01/1928;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;10/03/1980;DM;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER MUNICIPAL;05/05/1935;01/01/1940;FM;M;05/05/1935;19/12/1939;Internement en camp;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER MUNICIPAL;01/03/1945;10/10/1947;FM;M;01/03/1945;10/10/1947;FM;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER MUNICIPAL;14/03/1965;11/01/1967;DC;M;14/03/1965;11/01/1967;DC;SOC;NA;ROMAINVILLE;Commune;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER DEPARTEMENTAL;23/09/1945;07/10/1951;FM;NA;NA;NA;NA;SOC;NA;ROMAINVILLE;Canton;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER DEPARTEMENTAL;07/10/1951;20/04/1958;FM;NA;NA;NA;NA;SOC;NA;ROMAINVILLE;Canton;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER DEPARTEMENTAL;20/04/1958;08/03/1964;FM;NA;NA;NA;NA;SOC;NA;ROMAINVILLE;Canton;MAITRON
KERAUTRET;PIERRE;M;11/05/1899;CONSEILLER DEPARTEMENTAL;08/03/1964;11/01/1967;DC;NA;NA;NA;NA;SOC;NA;ROMAINVILLE;Canton;MAITRON
DILAIN;CLAUDE;M;12/08/1948;SENATEUR;25/09/2011;03/03/2015;DC;NA;NA;NA;NA;SOC;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
DILAIN;CLAUDE;M;12/08/1948;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DILAIN;CLAUDE;M;12/08/1948;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;11/03/2001;05/03/2008;FM;SOC;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DILAIN;CLAUDE;M;12/08/1948;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;01/10/2011;AU;SOC;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DILAIN;CLAUDE;M;12/08/1948;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;SOC;NA;RAINCY;Canton;WIKIPEDIA
DILAIN;CLAUDE;M;12/08/1948;CONSEILLER DEPARTEMENTAL;22/03/2011;03/03/2015;DC;NA;NA;NA;NA;SOC;NA;RAINCY;Canton;WIKIPEDIA
KLEIN;OLIVIER;M;16/02/1967;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;01/10/2011;20/03/2014;FM;SOC;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
KLEIN;OLIVIER;M;16/02/1967;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;NA;23/03/2014;15/03/2020;FM;SOC;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
KLEIN;OLIVIER;M;16/02/1967;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;SOC;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
KLEIN;OLIVIER;M;16/02/1967;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;1er ADJOINT;18/06/1995;10/03/2001;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
KLEIN;OLIVIER;M;16/02/1967;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;1er ADJOINT;11/03/2001;05/03/2008;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
CORRIEZ;GEORGES;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
CALTOT;ROGER;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DECHAMPS;ANDRE;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DECHAMPS;ANDRE;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DECHAMPS;ANDRE;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DECHAMPS;ANDRE;M;NA;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DECHAMPS;ANDRE;M;NA;CONSEILLER MUNICIPAL;19/03/1989;01/03/1990;NA;M;19/03/1989;01/03/1990;NA;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
DECHAMPS;ANDRE;M;NA;CONSEILLER MUNICIPAL;01/02/1991;01/01/1993;NA;M;01/02/1991;01/01/1993;NA;DVG;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
CHAPUIS;CHRISTIAN;M;NA;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;01/03/1990;01/02/1991;NA;PCF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
PROBERT;GERARD;M;NA;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;01/01/1993;10/06/1995;FM;UDF;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
MARY;GUSTAVE;M;NA;CONSEILLER MUNICIPAL;01/03/1945;10/10/1947;FM;M;01/03/1945;10/10/1947;FM;NA;NA;LE BOURGET;Commune;WIKIPEDIA
MARY;GUSTAVE;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;NA;NA;LE BOURGET;Commune;WIKIPEDIA
MARY;GUSTAVE;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;NA;NA;LE BOURGET;Commune;WIKIPEDIA
HOUYOUX;MAURICE;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
HOUYOUX;MAURICE;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
CORRE;CHARLES;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;LE BOURGET;Commune;WIKIPEDIA
CADOT;ANDRE;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
CADOT;ANDRE;M;NA;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
CADOT;ANDRE;M;NA;CONSEILLER MUNICIPAL;19/03/1989;01/02/1993;DM;M;19/03/1989;01/02/1993;DM;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
LE BRIS;ALBERT;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
LE BRIS;ALBERT;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
LE BRIS;ALBERT;M;NA;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
LE BRIS;ALBERT;M;NA;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;01/02/1993;10/06/1995;FM;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
GAILLANT;FREDERIC;M;NA;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;UDF;NA;LE BOURGET;Commune;WIKIPEDIA
GAILLANT;FREDERIC;M;NA;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;11/03/2001;01/12/2001;DM;UDF;NA;LE BOURGET;Commune;WIKIPEDIA
HOPPE;YANNICK;M;07/12/1983;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;01/11/2017;15/03/2020;FM;UDI;NA;LE BOURGET;Commune;WIKIPEDIA
HOPPE;YANNICK;M;07/12/1983;CONSEILLER MUNICIPAL;23/03/2020;09/10/2021;DM;NA;NA;NA;NA;UDI;NA;LE BOURGET;Commune;WIKIPEDIA
BORSALI;JEAN BAPTISTE;M;04/04/1988;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;NA;NA;NA;NA;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
BORSALI;JEAN BAPTISTE;M;04/04/1988;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;DVD;NA;LE BOURGET;Commune;WIKIPEDIA
COLSON;MARCEL;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
COLSON;MARCEL;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
COLSON;MARCEL;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
COLSON;MARCEL;M;NA;CONSEILLER MUNICIPAL;14/03/1965;01/03/1968;DC;M;14/03/1965;01/03/1968;DC;DVD;NA;RAINCY;Commune;WIKIPEDIA
COLSON;MARCEL;M;NA;CONSEILLER DEPARTEMENTAL;24/09/1967;01/03/1968;DC;NA;NA;NA;NA;DVD;NA;RAINCY;Canton;WIKIPEDIA
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Commune;PRESSE
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;ADJOINT;19/03/1989;10/06/1995;FM;DVD;NA;RAINCY;Commune;PRESSE
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;ADJOINT;18/06/1995;10/03/2001;FM;DVD;NA;RAINCY;Commune;PRESSE
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Commune;PRESSE
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Commune;PRESSE
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
GENESTIER;JEAN MICHEL;M;16/05/1962;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;DVD;NA;RAINCY;Commune;WIKIPEDIA
MEGE;RAYMOND;M;01/01/1919;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
MEGE;RAYMOND;M;01/01/1919;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
MEGE;RAYMOND;M;01/01/1919;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;DVD;NA;RAINCY;Commune;WIKIPEDIA
MEGE;RAYMOND;M;01/01/1919;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1982;FM;NA;NA;NA;NA;DVD;NA;RAINCY;Canton;WIKIPEDIA
