NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
SIMONPIERI;DANIEL;M;NA;CONSEILLER DEPARTEMENTAL;10/03/1998;20/03/2004;FM;NA;NA;NA;NA;FN;NA;MARIGNANE;Canton;WIKIPEDIA
SIMONPIERI;DANIEL;M;NA;CONSEILLER DEPARTEMENTAL;28/03/2004;20/03/2011;FM;NA;NA;NA;NA;FN;NA;MARIGNANE;Canton;WIKIPEDIA
LE DISSES;ERIC;M;05/07/1955;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;UMP;NA;MARIGNANE;Commune;WIKIPEDIA
LE DISSES;ERIC;M;05/07/1955;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;UMP;NA;MARIGNANE;Commune;WIKIPEDIA
LE DISSES;ERIC;M;05/07/1955;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;UMP;NA;MARIGNANE;Commune;WIKIPEDIA
LE DISSES;ERIC;M;05/07/1955;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;UMP;NA;MARIGNANE;Commune;WIKIPEDIA
LE DISSES;ERIC;M;05/07/1955;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;UMP;NA;MARIGNANE;Commune;WIKIPEDIA
LE DISSES;ERIC;M;05/07/1955;CONSEILLER DEPARTEMENTAL;02/04/2015;20/06/2021;FM;NA;NA;NA;NA;UMP;NA;MARIGNANE;Canton;WIKIPEDIA
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;01/01/1955;01/03/1959;FM;NA;NA;NA;NA;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;NA;NA;PENNES MIRABEAU;Commune;MAITRON
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;NA;NA;PENNES MIRABEAU;Commune;MAITRON
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;NA;NA;PENNES MIRABEAU;Commune;MAITRON
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;PENNES MIRABEAU;Commune;MAITRON
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;SOC;NA;PENNES MIRABEAU;Commune;MAITRON
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;PENNES MIRABEAU;Commune;MAITRON
MELLAN;VICTOR;M;26/08/1923;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;PENNES MIRABEAU;Commune;MAITRON
SLISSA;MONIQUE;F;01/01/1948;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;01/06/2017;10/03/2020;FM;CENTRE;NA;PENNES MIRABEAU;Commune;PRESSE
SLISSA;MONIQUE;F;01/01/1948;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;NA;NA;NA;NA;CENTRE;NA;PENNES MIRABEAU;Commune;PRESSE
BENDER;ALFRED;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;01/06/1973;10/03/1977;FM;COM;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
SUMEIRE;FERNAND;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;01/06/1961;10/03/1965;FM;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
SUMEIRE;FERNAND;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
SUMEIRE;FERNAND;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;01/06/1973;NA;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
ODDE;AUGUSTE;M;NA;CONSEILLER MUNICIPAL;29/04/1945;10/10/1947;FM;M;29/04/1945;10/10/1947;FM;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
ODDE;AUGUSTE;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
ODDE;AUGUSTE;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
ODDE;AUGUSTE;M;NA;CONSEILLER MUNICIPAL;08/03/1959;01/06/1961;NA;M;08/03/1959;01/06/1961;NA;NA;NA;PENNES MIRABEAU;Commune;WIKIPEDIA
FERNANDEZ;PATRICIA;F;01/01/1972;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;20/06/2005;01/03/2008;FM;COM;NA;PORT DE BOUC;Commune;PRESSE
FERNANDEZ;PATRICIA;F;01/01/1972;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;COM;NA;PORT DE BOUC;Commune;PRESSE
FERNANDEZ;PATRICIA;F;01/01/1972;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;COM;NA;PORT DE BOUC;Commune;PRESSE
BELSOSA;LAURENT;M;12/01/1970;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;NA;NA;NA;NA;COM;NA;PORT DE BOUC;Commune;PRESSE
BELSOSA;LAURENT;M;12/01/1970;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;COM;NA;PORT DE BOUC;Commune;PRESSE
VALETTE;HONORE;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;DVD;NA;TARASCON;Commune;WIKIPEDIA
VALETTE;HONORE;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;DVD;NA;TARASCON;Commune;WIKIPEDIA
VALETTE;HONORE;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;DVD;NA;TARASCON;Commune;WIKIPEDIA
VALETTE;HONORE;M;NA;CONSEILLER DEPARTEMENTAL;20/03/1949;10/04/1955;FM;NA;NA;NA;NA;DVD;NA;TARASCON;Canton;WIKIPEDIA
VALETTE;HONORE;M;NA;CONSEILLER DEPARTEMENTAL;17/04/1955;01/06/1961;FM;NA;NA;NA;NA;DVD;NA;TARASCON;Canton;WIKIPEDIA
ANDRE;JEAN;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;TARASCON;Commune;WIKIPEDIA
SAINT MICHEL;ANTONIN;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;SOC;NA;TARASCON;Commune;WIKIPEDIA
SAINT MICHEL;ANTONIN;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;TARASCON;Commune;WIKIPEDIA
SAINT MICHEL;ANTONIN;M;NA;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;SOC;NA;TARASCON;Canton;WIKIPEDIA
REYNAUD;JEAN;M;NA;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;01/06/2002;01/01/2005;NA;UMP;NA;TARASCON;Commune;WIKIPEDIA
FABRE;CHARLES;M;01/01/1946;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;01/06/2005;01/03/2008;FM;UMP;NA;TARASCON;Commune;WIKIPEDIA
FABRE;CHARLES;M;01/01/1946;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;UMP;NA;TARASCON;Commune;WIKIPEDIA
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;LR;NA;TARASCON;Commune;WIKIPEDIA
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;LR;NA;TARASCON;Commune;WIKIPEDIA
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER DEPARTEMENTAL;01/06/2002;20/03/2004;FM;NA;NA;NA;NA;DROITE;NA;TARASCON;Canton;PRESSE
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER DEPARTEMENTAL;28/03/2004;20/03/2011;FM;NA;NA;NA;NA;DROITE;NA;TARASCON;Canton;PRESSE
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER DEPARTEMENTAL;27/03/2011;29/03/2015;FM;NA;NA;NA;NA;DROITE;NA;TARASCON;Canton;PRESSE
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER DEPARTEMENTAL;02/04/2015;20/06/2021;FM;NA;NA;NA;NA;DROITE;NA;CHATEAURENARD;Canton;PRESSE
LIMOUSIN;LUCIEN;M;19/10/1947;CONSEILLER DEPARTEMENTAL;26/06/2021;NA;NA;NA;NA;NA;NA;DROITE;NA;CHATEAURENARD;Canton;PRESSE
PERRIN;JEAN CLAUDE;M;NA;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;01/07/2002;01/03/2008;FM;UMP;NA;BOUC BEL AIR;Commune;WIKIPEDIA
PERRIN;JEAN CLAUDE;M;NA;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;UMP;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GABELIER;ANTONIN;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;01/12/1975;10/03/1977;FM;SOC;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GABELIER;ANTONIN;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GABELIER;ANTONIN;M;NA;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;SOC;NA;BOUC BEL AIR;Commune;WIKIPEDIA
NAL;ELIE;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;01/11/1975;NA;SOC;NA;BOUC BEL AIR;Commune;WIKIPEDIA
BERGEON;JEAN;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;01/06/1967;10/03/1971;M;NA;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GUIS;MAURICE;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;NA;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GUIS;MAURICE;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;NA;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GUIS;MAURICE;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;BOUC BEL AIR;Commune;WIKIPEDIA
GUIS;MAURICE;M;NA;CONSEILLER MUNICIPAL;14/03/1965;01/06/1967;NA;M;14/03/1965;01/06/1967;NA;NA;NA;BOUC BEL AIR;Commune;WIKIPEDIA
MARTIN;ROGER;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;01/01/1948;20/04/1953;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTIN;ROGER;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTIN;ROGER;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTIN;ROGER;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTIN;ROGER;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTIN;ROGER;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
GUIOU;MAURICE;M;01/01/1926;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;COM;NA;BERRE L ETANG;Commune;WIKIPEDIA
GUIOU;MAURICE;M;01/01/1926;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;COM;NA;BERRE L ETANG;Canton;WIKIPEDIA
GUIOU;MAURICE;M;01/01/1926;CONSEILLER DEPARTEMENTAL;18/03/1979;01/03/1985;FM;NA;NA;NA;NA;COM;NA;BERRE L ETANG;Canton;WIKIPEDIA
GUIOU;MAURICE;M;01/01/1926;CONSEILLER DEPARTEMENTAL;10/03/1985;20/03/1992;FM;NA;NA;NA;NA;COM;NA;BERRE L ETANG;Canton;WIKIPEDIA
MARTINET;MARIO;M;20/09/1956;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;14/09/2016;10/03/2020;FM;SOC;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTINET;MARIO;M;20/09/1956;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;SOC;NA;BERRE L ETANG;Commune;WIKIPEDIA
MARTINET;MARIO;M;20/09/1956;CONSEILLER DEPARTEMENTAL;09/03/2008;20/03/2015;FM;NA;NA;NA;NA;SOC;NA;BERRE L ETANG;Canton;WIKIPEDIA
BAGNANINCHI;JOSEPH;M;NA;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;WIKIPEDIA
BAGNANINCHI;JOSEPH;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;WIKIPEDIA
BAGNANINCHI;JOSEPH;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;WIKIPEDIA
BAGNANINCHI;JOSEPH;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;WIKIPEDIA
BAGNANINCHI;JOSEPH;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;WIKIPEDIA
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;1er ADJOINT;14/03/1971;10/03/1977;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
VULPIAN;CLAUDE;M;22/11/1936;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/05/2016;DM;SOC;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
TEIXIER;DOMINIQUE;M;07/04/1951;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;15/05/2016;10/03/2020;FM;DVG;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
LEXCELLENT;MARIE ROSE;F;10/02/1947;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;DVG;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
LEXCELLENT;MARIE ROSE;F;10/02/1947;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;DVG;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
LEXCELLENT;MARIE ROSE;F;10/02/1947;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;DVG;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
LEXCELLENT;MARIE ROSE;F;10/02/1947;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;1er ADJOINT;23/03/2014;10/03/2020;FM;DVG;NA;SAINT MARTIN DE CRAU;Commune;PRESSE
LEXCELLENT;MARIE ROSE;F;10/02/1947;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;DVG;NA;SAINT MARTIN DE CRAU;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
MARTIN;RAYMOND;M;NA;CONSEILLER MUNICIPAL;19/03/1989;01/06/1993;DC;M;19/03/1989;01/06/1993;DC;NA;NA;CABRIES;Commune;WIKIPEDIA
MATTEODA;MARCEL;M;NA;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;02/06/1993;10/06/1995;FM;NA;NA;CABRIES;Commune;WIKIPEDIA
CHARPIN;PIERRE;M;NA;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;IND;NA;CABRIES;Commune;WIKIPEDIA
FABRE AUBRESPY;HERVE;M;20/07/1956;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;DROITE;NA;CABRIES;Commune;WIKIPEDIA
FABRE AUBRESPY;HERVE;M;20/07/1956;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;DROITE;NA;CABRIES;Commune;WIKIPEDIA
FABRE AUBRESPY;HERVE;M;20/07/1956;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;UMP;NA;CABRIES;Commune;WIKIPEDIA
FABRE AUBRESPY;HERVE;M;20/07/1956;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;NA;NA;NA;NA;DROITE;NA;CABRIES;Commune;WIKIPEDIA
FABRE AUBRESPY;HERVE;M;20/07/1956;CONSEILLER REGIONAL;02/07/2021;NA;NA;NA;NA;NA;NA;DROITE;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
FABRE AUBRESPY;HERVE;M;20/07/1956;REPRESENTANT EUROPEEN;19/07/1994;19/07/1999;FM;NA;NA;NA;NA;NA;NA;NA;NA;WIKIPEDIA
MARTIN;RICHARD;M;NA;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;IND;NA;CABRIES;Commune;WIKIPEDIA
VENTRON;AMAPOLA;F;NA;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;M;15/03/2020;NA;NA;ECO;NA;CABRIES;Commune;WIKIPEDIA
AGRESTI ROUBACHE;SABRINA;F;13/10/1976;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LREM;NA;1ere CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
AGRESTI ROUBACHE;SABRINA;F;13/10/1976;CONSEILLER REGIONAL;27/01/2021;NA;NA;NA;NA;NA;NA;LREM;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
LELOUIS;GISELE;F;10/03/1952;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;NA;NA;NA;NA;FN;NA;MARSEILLE;Commune;WIKIPEDIA
LELOUIS;GISELE;F;10/03/1952;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;NA;NA;NA;NA;RN;NA;MARSEILLE;Commune;WIKIPEDIA
LELOUIS;GISELE;F;10/03/1952;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;RN;NA;3e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
BOMPARD;MANUEL;M;30/03/1986;REPRESENTANT EUROPEEN;02/07/2019;28/07/2022;DM;NA;NA;NA;NA;SOC;NA;NA;NA;WIKIPEDIA
BOMPARD;MANUEL;M;30/03/1986;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
DAVI;HENDRICK;M;21/12/1977;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROYER PERREAUT;LIONEL;M;13/11/1972;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LREM;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROYER PERREAUT;LIONEL;M;13/11/1972;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;Ma;23/03/2014;10/03/2020;FM;LR;NA;MARSEILLE;Commune;WIKIPEDIA
ROYER PERREAUT;LIONEL;M;13/11/1972;CONSEILLER MUNICIPAL;15/03/2020;19/07/2022;DM;Ma;15/03/2020;19/07/2022;CUMUL;LREM;NA;MARSEILLE;Commune;WIKIPEDIA
ROYER PERREAUT;LIONEL;M;13/11/1972;CONSEILLER DEPARTEMENTAL;29/03/2015;20/05/2021;FM;NA;NA;NA;NA;NA;NA;MARSEILLE 10;Canton;WIKIPEDIA
ROYER PERREAUT;LIONEL;M;13/11/1972;CONSEILLER DEPARTEMENTAL;27/06/2021;19/07/2022;DM;NA;NA;NA;NA;NA;NA;MARSEILLE 10;Canton;WIKIPEDIA
DELOGU;SEBASTIEN;M;08/06/1987;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;LFI;NA;7e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MELIN;JOELLE;F;26/03/1950;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;RN;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
MELIN;JOELLE;F;26/03/1950;REPRESENTANT EUROPEEN;25/05/2014;20/05/2019;FM;NA;NA;NA;NA;FN;NA;NA;NA;WIKIPEDIA
MELIN;JOELLE;F;26/03/1950;REPRESENTANT EUROPEEN;25/05/2019;28/07/2022;DM;NA;NA;NA;NA;FN;NA;NA;NA;WIKIPEDIA
MELIN;JOELLE;F;26/03/1950;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;NA;NA;NA;NA;FN;NA;AUBAGNE;Commune;WIKIPEDIA
MELIN;JOELLE;F;26/03/1950;CONSEILLER MUNICIPAL;15/03/2020;NA;NA;NA;NA;NA;NA;RN;NA;AUBAGNE;Commune;WIKIPEDIA
MELIN;JOELLE;F;26/03/1950;CONSEILLER REGIONAL;21/03/2010;13/12/2015;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
GONZALEZ;JOSE;M;28/04/1943;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;RN;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
GONZALEZ;JOSE;M;28/04/1943;CONSEILLER MUNICIPAL;28/06/2020;NA;NA;NA;NA;NA;NA;RN;NA;ALLAUCH;Commune;WIKIPEDIA
GONZALEZ;JOSE;M;28/04/1943;CONSEILLER REGIONAL;18/12/2015;01/07/2021;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
ALLISIO;FRANCK;M;04/08/1980;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;RN;NA;12e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ALLISIO;FRANCK;M;04/08/1980;CONSEILLER MUNICIPAL;28/06/2020;28/08/2022;DM;NA;NA;NA;NA;RN;NA;MARSEILLE;Commune;WIKIPEDIA
ALLISIO;FRANCK;M;04/08/1980;CONSEILLER REGIONAL;13/12/2015;20/06/2021;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
ALLISIO;FRANCK;M;04/08/1980;CONSEILLER REGIONAL;27/06/2021;NA;NA;NA;NA;NA;NA;RN;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
BAUBRY;ROMAIN;M;28/01/1989;DEPUTE;19/06/2022;NA;NA;NA;NA;NA;NA;RN;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
