"Elu_IdIndividu","NomDeNaissance","NomMarital1","NomMarital2","Prenom","Prénom2","Prénom3","Dit","Sexe","DateNaissance","DateDeces","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","CodeTerritoire","NomTerritoire"
"RNE_1180784","DELAHAYE",NULL,NULL,"ANGELIQUE",NULL,NULL,NULL,"F","1963-02-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","6","MASSIF CENTRAL CENTRE"
"RNE_1501531","MONOT",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1962-07-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","6","MASSIF CENTRAL CENTRE"
"RNE_1501532","POTHAIN",NULL,NULL,"JEANNE",NULL,NULL,NULL,"F","1969-01-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2014-07-01","DV","6","MASSIF CENTRAL CENTRE"
"RNE_0000047","HORTEFEUX",NULL,NULL,"BRICE",NULL,NULL,NULL,"M","1958-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","6","MASSIF CENTRAL CENTRE"
"RNE_0164294","DENANOT",NULL,NULL,"JEAN PAUL",NULL,NULL,NULL,"M","1944-04-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2018-06-10","","6","MASSIF CENTRAL CENTRE"
"RNE_0837987","CAVADA",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1940-02-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_0336999","REVAULT D ALLONNES",NULL,NULL,"CHRISTINE",NULL,NULL,NULL,"F","1971-11-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_0254184","BOUTONNET",NULL,NULL,"MARIE CHRISTINE",NULL,NULL,NULL,"F","1949-02-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_0163156","JUVIN",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1964-02-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_0833896","BALAS",NULL,NULL,"GUILLAUME",NULL,NULL,NULL,"M","1972-08-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1184650","LE GRIP",NULL,NULL,"CONSTANCE",NULL,NULL,NULL,"F","1960-11-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2017-06-18","AU","7","ILE DE FRANCE"
"RNE_1423272","SCHAFFHAUSER",NULL,NULL,"JEAN LUC",NULL,NULL,NULL,"M","1955-12-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1501533","BERES",NULL,NULL,"PERVENCHE",NULL,NULL,NULL,"F","1957-03-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1501534","CHAUPRADE",NULL,NULL,"AYMERIC",NULL,NULL,NULL,"M","1969-01-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1501535","DURAND",NULL,NULL,"PASCAL",NULL,NULL,NULL,"M","1960-10-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1107978","DATI",NULL,NULL,"RACHIDA",NULL,NULL,NULL,"F","1965-11-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1177467","JOLY",NULL,NULL,"EVA",NULL,NULL,NULL,"F","1943-12-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_1177468","LE HYARIC",NULL,NULL,"PATRICK",NULL,NULL,NULL,"M","1957-02-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_0000026","DE SARNEZ",NULL,NULL,"MARIELLE",NULL,NULL,NULL,"F","1951-03-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2017-05-17","NOMMEE AU GOUVERNEMENT","7","ILE DE FRANCE"
"RNE_0000054","LAMASSOURE",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1944-02-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","7","ILE DE FRANCE"
"RNE_0000802","MANSCOUR",NULL,NULL,"LOUIS JOSEPH",NULL,NULL,NULL,"M","1945-03-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","8","OUTRE MER"
"RNE_1177470","PONGA",NULL,NULL,"MAURICE",NULL,NULL,NULL,"M","1947-06-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","8","OUTRE MER"
"RNE_1190936","OMARJEE",NULL,NULL,"YOUNOUS",NULL,NULL,NULL,"M","1969-09-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-05-25","2019-05-25","","8","OUTRE MER"
"PLM_1528186","RIQUET",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1946-08-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01",NULL,"","1","NORD OUEST"
"PLM_1530072","DELLI",NULL,NULL,"KARIMA",NULL,NULL,NULL,"F","1980-03-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01",NULL,"","1","NORD OUEST"
"PLM_1528231","MAUREL",NULL,NULL,"EMMANUEL",NULL,NULL,NULL,"M","1973-05-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01",NULL,"","2","OUEST"
"RNE_1180866","BILDE PIERRON",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"F","1953-08-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01",NULL,"","3","EST"
"PLM_1530071","GOULARD",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1964-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01","2017-05-17","NOMMEE AU GOUVERNEMENT","5","SUD EST"
"PLM_1528177","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01",NULL,"","5","SUD EST"
"RNE_1184650","LE GRIP",NULL,NULL,"CONSTANCE",NULL,NULL,NULL,"F","1960-11-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-01","2017-11-30","ELU DEPUTE","7","ILE DE FRANCE"
"RNE_0345742","LOISEAU",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1957-11-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2014-07-02","2019-05-25","","6","MASSIF CENTRAL CENTRE"
"RNE_0000020","CORNILLET",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1951-07-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-05-18","2019-05-25","FM","5","SUD EST"
"RNE_1524504","LALONDE",NULL,NULL,"PATRICIA",NULL,NULL,NULL,"F","1952-08-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-05-18","2019-05-25","FM","7","ILE DE FRANCE"
"RNE_1238241","LECHEVALIER",NULL,NULL,"CHRISTELLE",NULL,NULL,NULL,"F","1968-09-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-06-19","2019-05-25","","1","NORD OUEST"
"RNE_0834082","VIEU",NULL,NULL,"MARIE PIERRE",NULL,NULL,NULL,"F","1967-02-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-06-19","2019-05-25","FM","4","SUD OUEST"
"RNE_0046389","JAMET",NULL,NULL,"FRANCE",NULL,NULL,NULL,"F","1961-02-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-06-19","2019-05-25","","4","SUD OUEST"
"RNE_1180683","DIDIER",NULL,NULL,"GEOFFROY",NULL,NULL,NULL,"M","1976-04-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-06-19","2019-05-25","FM","7","ILE DE FRANCE"
"RNE_1180683","DIDIER",NULL,NULL,"GEOFFROY",NULL,NULL,NULL,"M","1976-04-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2017-12-01",NULL,"","7","ILE DE FRANCE"
"RNE_0531559","COLOMBIER",NULL,NULL,"JACQUES",NULL,NULL,NULL,"M","1952-02-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2018-02-02","2019-05-25","FM","4","SUD OUEST"
"RNE_0070239","GLOANEC MAURIN",NULL,NULL,"KARINE",NULL,NULL,NULL,"F","1958-01-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2018-06-11","2019-05-25","FM","6","MASSIF CENTRAL CENTRE"
"EUR_0197543","GUETTA",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1951-01-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0000782","RIVIERE",NULL,NULL,"JEROME",NULL,NULL,NULL,"M","1964-07-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0010326","RIQUET",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1946-09-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197506","ROOSE",NULL,NULL,"CAROLINE",NULL,NULL,NULL,"F","1968-11-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197690","ROUGE",NULL,NULL,"ANDRE",NULL,NULL,NULL,"M","1961-12-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1501525","SANDER",NULL,NULL,"ANNE",NULL,NULL,NULL,"F","1973-10-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1118927","SATOURI",NULL,NULL,"MOUNIR",NULL,NULL,NULL,"M","1975-05-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197629","PIRBAKAS",NULL,NULL,"MAXETTE",NULL,NULL,NULL,"F","1975-04-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197508","SEJOURNE",NULL,NULL,"STEPHANE",NULL,NULL,NULL,"M","1985-03-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197527","PELLETIER",NULL,NULL,"ANNE SOPHIE",NULL,NULL,NULL,"M","1976-02-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1454668","YENBOU",NULL,NULL,"SALIMA",NULL,NULL,NULL,"F","1971-03-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1190936","OMARJEE",NULL,NULL,"YOUNOUS",NULL,NULL,NULL,"M","1969-09-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0001577","OLIVIER",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1961-08-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197547","TOLLERET",NULL,NULL,"IRENE",NULL,NULL,NULL,"F","1967-08-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0097236","TOUSSAINT",NULL,NULL,"MARIE",NULL,NULL,NULL,"F","1987-05-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1509922","TRILLET LENOIR",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1957-06-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197502","VEDRENNE",NULL,NULL,"MARIE PIERRE",NULL,NULL,NULL,"F","1982-12-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0000850","MORANO",NULL,NULL,"NADINE",NULL,NULL,NULL,"F","1963-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0003406","MELIN",NULL,NULL,"JOELLE",NULL,NULL,NULL,"F","1950-03-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1239780","YON COURTIN",NULL,NULL,"STEPHANIE",NULL,NULL,NULL,"F","1974-03-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197499","ZACHAROPOULOU",NULL,NULL,"CHRYSOULA",NULL,NULL,NULL,"F","1976-05-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1501522","MAUREL",NULL,NULL,"EMMANUEL",NULL,NULL,NULL,"M","1973-03-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0001079","MARIANI",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1958-08-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197494","LOISEAU",NULL,NULL,"NATHALIE",NULL,NULL,NULL,"F","1964-06-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1473966","LECHANTEUX",NULL,NULL,"JULIE",NULL,NULL,NULL,"F","1977-12-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1451031","LEBRETON",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1958-10-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1180706","LARROUTUROU",NULL,NULL,"PIERRE",NULL,NULL,NULL,"M","1964-10-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197597","LAPORTE",NULL,NULL,"HELENE",NULL,NULL,NULL,"F","1978-12-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197697","LALUCQ",NULL,NULL,"AURORE",NULL,NULL,NULL,"F","1979-04-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0031997","KELLER",NULL,NULL,"FABIENNE",NULL,NULL,NULL,"F","1959-10-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0953751","KARLESKIND",NULL,NULL,"PIERRE",NULL,NULL,NULL,"M","1979-10-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197626","JUVIN",NULL,NULL,"HERVE",NULL,NULL,NULL,"M","1956-01-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1509733","JORON",NULL,NULL,"VIRGINIE",NULL,NULL,NULL,"F","1973-12-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0046389","JAMET",NULL,NULL,"FRANCE",NULL,NULL,NULL,"F","1961-02-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0004679","JALKH",NULL,NULL,"JEAN FRANCOIS",NULL,NULL,NULL,"M","1957-05-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1177448","JADOT",NULL,NULL,"YANNICK",NULL,NULL,NULL,"M","1967-07-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0000047","HORTEFEUX",NULL,NULL,"BRICE",NULL,NULL,NULL,"M","1958-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1029429","HAYER",NULL,NULL,"VALERIE",NULL,NULL,NULL,"F","1986-04-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0045181","GUILLAUME",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1962-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0870044","RIVASI",NULL,NULL,"MICHELE",NULL,NULL,NULL,"F","1953-02-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0005346","GRUDLER",NULL,NULL,"CHRISTOPHE",NULL,NULL,NULL,"M","1965-04-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0094649","GRISET",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1972-08-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197694","GLUCKSMANN",NULL,NULL,"RAPHAEL",NULL,NULL,NULL,"M","1979-10-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0000637","GARRAUD",NULL,NULL,"JEAN PAUL",NULL,NULL,NULL,"M","1956-02-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1499818","EVREN",NULL,NULL,"AGNES",NULL,NULL,NULL,"F","1970-12-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1501535","DURAND",NULL,NULL,"PASCAL",NULL,NULL,NULL,"M","1960-10-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1180683","DIDIER",NULL,NULL,"GEOFFROY",NULL,NULL,NULL,"M","1976-04-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1177465","DELLI",NULL,NULL,"KARIMA",NULL,NULL,NULL,"F","1979-03-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1177463","CANFIN",NULL,NULL,"PASCAL",NULL,NULL,NULL,"M","1974-08-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0396568","COLIN OESTERLE",NULL,NULL,"NATHALIE",NULL,NULL,NULL,"F","1965-05-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0439931","COLLARD",NULL,NULL,"GILBERT",NULL,NULL,NULL,"M","1948-02-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1096802","DECERLE",NULL,NULL,"JEREMY",NULL,NULL,NULL,"M","1984-07-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0482809","CORMAND",NULL,NULL,"DAVID",NULL,NULL,NULL,"M","1974-11-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1177451","DANJEAN",NULL,NULL,"ARNAUD",NULL,NULL,NULL,"M","1971-02-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197505","CHABAUD",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1962-11-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197529","CHAIBI",NULL,NULL,"LEILA",NULL,NULL,NULL,"F","1982-10-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0984048","DELBOS CORFIELD",NULL,NULL,"GWENDOLINE",NULL,NULL,NULL,"F","1977-03-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0340428","BRUNET",NULL,NULL,"SYLVIE",NULL,NULL,NULL,"F","1959-03-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0004908","ANDRIEU",NULL,NULL,"ERIC",NULL,NULL,NULL,"M","1960-04-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1509550","ANDROUET",NULL,NULL,"MATHILDE",NULL,NULL,NULL,"F","1984-07-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197589","FARRENG",NULL,NULL,"LAURENCE",NULL,NULL,NULL,"F","1966-09-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197533","AUBRY",NULL,NULL,"MANON",NULL,NULL,NULL,"F","1989-12-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1509577","BARDELLA",NULL,NULL,"JORDAN",NULL,NULL,NULL,"M","1995-09-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1180764","BAY",NULL,NULL,"NICOLAS",NULL,NULL,NULL,"M","1977-12-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1402485","BEIGNEUX",NULL,NULL,"AURELIA",NULL,NULL,NULL,"F","1980-06-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1119663","BELLAMY",NULL,NULL,"FRANCOIS XAVIER",NULL,NULL,NULL,"M","1985-10-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197551","BIJOUX",NULL,NULL,"STEPHANE",NULL,NULL,NULL,"M","1970-10-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0182995","BRUNA",NULL,NULL,"ANNIKA",NULL,NULL,NULL,"F","1956-11-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1379953","BILDE",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"F","1953-08-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_1180949","BITEAU",NULL,NULL,"BENOIT",NULL,NULL,NULL,"M","1967-04-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197521","BOMPARD",NULL,NULL,"MANUEL",NULL,NULL,NULL,"M","1986-03-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0197577","BOYER",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1971-07-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0145540","ALFONSI",NULL,NULL,"FRANCOIS",NULL,NULL,NULL,"M","1953-09-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"RNE_0152235","CAREME",NULL,NULL,"DAMIEN",NULL,NULL,NULL,"M","1960-11-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2019-05-26",NULL,NULL,"0","UNIQUE"
"EUR_0204419","GOZI",NULL,NULL,"SANDRO",NULL,NULL,NULL,"M","1968-03-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2020-02-01",NULL,NULL,"0","UNIQUE"
"EUR_0204420","GRUFFAT",NULL,NULL,"CLAUDE",NULL,NULL,NULL,"M","1957-09-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2020-02-01",NULL,NULL,"0","UNIQUE"
"EUR_0204416","CICUREL",NULL,NULL,"ILANA",NULL,NULL,NULL,"F","1972-02-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2020-02-01",NULL,NULL,"0","UNIQUE"
"RNE_0834660","LACAPELLE",NULL,NULL,"JEAN LIN",NULL,NULL,NULL,"M","1967-04-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2020-02-01",NULL,NULL,"0","UNIQUE"
"EUR_0204418","MEBAREK",NULL,NULL,"NORA",NULL,NULL,NULL,"F","1972-09-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2020-02-01",NULL,NULL,"0","UNIQUE"
